,doc,sentence,atomic_fact,precision,recall,f1-score
151,5,"He has been featured in The New York Times, The Washington Post, The Times of Israel, and many other publications.",He has been featured in The Washington Post.,0.911171555519104,0.6861041784286499,0.7827810645103455
152,5,"He has been featured in The New York Times, The Washington Post, The Times of Israel, and many other publications.",The Washington Post is a publication.,0.6330451369285583,0.5003754496574402,0.5589456558227539
153,5,"He has been featured in The New York Times, The Washington Post, The Times of Israel, and many other publications.",He has been featured in The Times of Israel.,0.8991186618804932,0.6802405118942261,0.774512767791748
154,5,"He has been featured in The New York Times, The Washington Post, The Times of Israel, and many other publications.",The Times of Israel is a publication.,0.6496957540512085,0.49376511573791504,0.5610985159873962
155,5,"He has been featured in The New York Times, The Washington Post, The Times of Israel, and many other publications.",Many other publications exist.<|eot_id|>.,0.3868206739425659,0.408483624458313,0.39735713601112366
156,6,Marianne McAndrew is an American actress best known for her roles in the 1970s films Grease and Airport 1975.,Marianne McAndrew is an American actress.,0.9560344219207764,0.6007394194602966,0.7378432750701904
157,6,Marianne McAndrew is an American actress best known for her roles in the 1970s films Grease and Airport 1975.,Marianne McAndrew is best known for her roles.,0.7962464690208435,0.5610436797142029,0.6582660675048828
158,6,Marianne McAndrew is an American actress best known for her roles in the 1970s films Grease and Airport 1975.,One of her best known roles is in Grease.,0.6240158081054688,0.47473472356796265,0.5392342209815979
159,6,Marianne McAndrew is an American actress best known for her roles in the 1970s films Grease and Airport 1975.,Grease is a film.,0.6087688207626343,0.3665841817855835,0.45760872960090637
160,6,Marianne McAndrew is an American actress best known for her roles in the 1970s films Grease and Airport 1975.,Grease was released in the 1970s.,0.5724036693572998,0.37912094593048096,0.45613157749176025
161,6,Marianne McAndrew is an American actress best known for her roles in the 1970s films Grease and Airport 1975.,One of her best known roles is in Airport 1975.,0.6464930772781372,0.5191788673400879,0.5758833885192871
162,6,Marianne McAndrew is an American actress best known for her roles in the 1970s films Grease and Airport 1975.,Airport 1975 is a film.<|eot_id|>.,0.3591387867927551,0.3842235207557678,0.3712579011917114
163,6,"She was born in Omaha, Nebraska on November 17th, 1947.",She was born in Omaha.,0.8947234153747559,0.6060240864753723,0.7226051688194275
164,6,"She was born in Omaha, Nebraska on November 17th, 1947.",Omaha is in Nebraska.,0.6268600821495056,0.38533806800842285,0.47728410363197327
165,6,"She was born in Omaha, Nebraska on November 17th, 1947.",She was born in Nebraska.,0.8841301202774048,0.6041391491889954,0.7177969813346863
166,6,"She was born in Omaha, Nebraska on November 17th, 1947.",She was born on November 17th.,0.8702425956726074,0.6080833673477173,0.7159179449081421
167,6,"She was born in Omaha, Nebraska on November 17th, 1947.",November 17th is in 1947.,0.48810216784477234,0.3441604673862457,0.40368378162384033
168,6,"She was born in Omaha, Nebraska on November 17th, 1947.",She was born in 1947.<|eot_id|>.,0.4321420192718506,0.5222877860069275,0.4729577600955963
169,6,She attended the University of Nebraska and earned a degree in drama and speech.,She attended the University of Nebraska.,0.9279136657714844,0.6768862009048462,0.7827666997909546
170,6,She attended the University of Nebraska and earned a degree in drama and speech.,She earned a degree in drama.,0.9345272183418274,0.7076994180679321,0.8054483532905579
171,6,She attended the University of Nebraska and earned a degree in drama and speech.,She earned a degree in speech.<|eot_id|>.,0.49292802810668945,0.6498907804489136,0.5606302618980408
172,6,She began her career in theater and moved to television and film in the late 1960s.,She began her career in theater.,0.9053837656974792,0.6536960601806641,0.7592244744300842
173,6,She began her career in theater and moved to television and film in the late 1960s.,She moved to television.,0.8093332052230835,0.5550638437271118,0.6585056781768799
174,6,She began her career in theater and moved to television and film in the late 1960s.,She moved to film.,0.7857115864753723,0.5454579591751099,0.6439038515090942
175,6,She began her career in theater and moved to television and film in the late 1960s.,She moved to television and film.,0.912612795829773,0.6518816351890564,0.7605211138725281
176,6,She began her career in theater and moved to television and film in the late 1960s.,She moved to television and film in the late 1960s.<|eot_id|>.,0.5944238901138306,0.788960337638855,0.6780139207839966
177,6,Her most famous roles include Sandy in Grease and the flight attendant in Airport 1975.,Her most famous roles include Sandy.,0.8528341054916382,0.605454683303833,0.7081620693206787
178,6,Her most famous roles include Sandy in Grease and the flight attendant in Airport 1975.,Sandy is a character.,0.4657840132713318,0.37125852704048157,0.4131839871406555
179,6,Her most famous roles include Sandy in Grease and the flight attendant in Airport 1975.,Sandy is in Grease.,0.520843505859375,0.3869099020957947,0.4439961314201355
180,6,Her most famous roles include Sandy in Grease and the flight attendant in Airport 1975.,Grease is a film.,0.4676011800765991,0.3601945638656616,0.4069298803806305
181,6,Her most famous roles include Sandy in Grease and the flight attendant in Airport 1975.,Her most famous roles include the flight attendant.,0.8754057884216309,0.6949702501296997,0.7748220562934875
182,6,Her most famous roles include Sandy in Grease and the flight attendant in Airport 1975.,The flight attendant is a character.,0.5824586153030396,0.46055132150650024,0.5143806338310242
183,6,Her most famous roles include Sandy in Grease and the flight attendant in Airport 1975.,The flight attendant is in Airport 1975.,0.6243650317192078,0.46320974826812744,0.5318475365638733
184,6,Her most famous roles include Sandy in Grease and the flight attendant in Airport 1975.,Airport 1975 is a film.<|eot_id|>.,0.35252678394317627,0.4074572026729584,0.37800684571266174
185,6,"She also had a recurring role in the sitcom Taxi, and guest starred on numerous other shows.",She had a recurring role in the sitcom Taxi.,0.946809709072113,0.7757785320281982,0.8528034687042236
186,6,"She also had a recurring role in the sitcom Taxi, and guest starred on numerous other shows.",She guest starred on numerous other shows.<|eot_id|>.,0.5246578454971313,0.6840720176696777,0.5938527584075928
187,6,"She is married to restaurateur Michael Tipps, and they have two children.",She is married.,0.7438488006591797,0.4096485376358032,0.5283351540565491
188,6,"She is married to restaurateur Michael Tipps, and they have two children.",She is married to Michael Tipps.,0.9497541189193726,0.63482666015625,0.7609952688217163
189,6,"She is married to restaurateur Michael Tipps, and they have two children.",Michael Tipps is a restaurateur.,0.7909830808639526,0.5995593667030334,0.6820954084396362
190,6,"She is married to restaurateur Michael Tipps, and they have two children.",They have two children.<|eot_id|>.,0.46803751587867737,0.511102020740509,0.4886227250099182
191,7,"Focus is an English rock band formed in 1969 by keyboardist/vocalist and songwriter Thijs van Leer, drummer Hans Cleuver, guitarist Jan Akkerman, and bassist Bobby Jacobs.",Focus is an English rock band.,0.954064130783081,0.4173091650009155,0.5806438326835632
192,7,"Focus is an English rock band formed in 1969 by keyboardist/vocalist and songwriter Thijs van Leer, drummer Hans Cleuver, guitarist Jan Akkerman, and bassist Bobby Jacobs.",The band was formed in 1969.,0.6993451118469238,0.3470233380794525,0.46386924386024475
193,7,"Focus is an English rock band formed in 1969 by keyboardist/vocalist and songwriter Thijs van Leer, drummer Hans Cleuver, guitarist Jan Akkerman, and bassist Bobby Jacobs.",Thijs van Leer is a keyboardist.,0.8040983080863953,0.5309535264968872,0.639583945274353
194,7,"Focus is an English rock band formed in 1969 by keyboardist/vocalist and songwriter Thijs van Leer, drummer Hans Cleuver, guitarist Jan Akkerman, and bassist Bobby Jacobs.",Thijs van Leer is a vocalist.,0.7966091632843018,0.5312198400497437,0.6373931765556335
195,7,"Focus is an English rock band formed in 1969 by keyboardist/vocalist and songwriter Thijs van Leer, drummer Hans Cleuver, guitarist Jan Akkerman, and bassist Bobby Jacobs.",Thijs van Leer is a songwriter.,0.8196583986282349,0.5102193355560303,0.6289383769035339
196,7,"Focus is an English rock band formed in 1969 by keyboardist/vocalist and songwriter Thijs van Leer, drummer Hans Cleuver, guitarist Jan Akkerman, and bassist Bobby Jacobs.",Hans Cleuver is a drummer.,0.76167893409729,0.5073739886283875,0.6090463995933533
197,7,"Focus is an English rock band formed in 1969 by keyboardist/vocalist and songwriter Thijs van Leer, drummer Hans Cleuver, guitarist Jan Akkerman, and bassist Bobby Jacobs.",Jan Akkerman is a guitarist.,0.7558204531669617,0.5011739134788513,0.6027035713195801
198,7,"Focus is an English rock band formed in 1969 by keyboardist/vocalist and songwriter Thijs van Leer, drummer Hans Cleuver, guitarist Jan Akkerman, and bassist Bobby Jacobs.",Bobby Jacobs is a bassist.<|eot_id|>.,0.40349510312080383,0.39302927255630493,0.3981934189796448
199,7,"Their music is characterised by van Leer's accomplished use of the classical flute, acoustic guitar, and organ, combined with Akkerman's jazz-inspired, blues rock influenced guitar style.",Their music is characterised by van Leer's accomplished use of the classical flute.,0.9528025388717651,0.7127989530563354,0.8155092000961304
200,7,"Their music is characterised by van Leer's accomplished use of the classical flute, acoustic guitar, and organ, combined with Akkerman's jazz-inspired, blues rock influenced guitar style.",Their music is characterised by van Leer's accomplished use of the acoustic guitar.,0.9562927484512329,0.7185379266738892,0.8205397725105286
